rs_id,qi_id,rs_name,qi_name,rs_filename,qi_filename,same_filename
116661,,"Ontwerptekening voor vingerkom Gioconda",,S79356_03.tif,,
116661,,"Ontwerptekening voor wijnkaraf Ac 159",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Claire Nelly Pd 3",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Beryl",,S79356_03.tif,,
116661,,"Ontwerptekening voor visschotel Jade",,S79356_03.tif,,
116661,,"Ontwerptekening voor poederdoos of bonbondoos Renaissance",,S79356_03.tif,,
116661,,"Ontwerptekening voor jardinière op spiegel Marengo",,S79356_03.tif,,
116661,,"Ontwerptekening voor jardinière op spiegel Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad  Empire Barras",,S79356_03.tif,,
116661,,"Eléments d'orfèvrerie divisés en deux parties de cinquante feuilles chacune composés par Pierre Germain marchand orfevre joaillier",,S79356_03.tif,,
116661,,"Ontwerptekening voor champagnekoeler Belvédère",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Fantasia",,S79356_03.tif,,
116661,,"Ontwerptekening voor servetringen Ra 149 - Ra 150",,S79356_03.tif,,
116661,,"Ontwerptekening voor sauskom Opale",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Louis XIV",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom perles Bg 5",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker Louis XVI S 34329",,S79356_03.tif,,
116661,,"Ontwerptekening voor zegelstempel",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan en melkpot Marabout Sf 376",,S79356_03.tif,,
116661,,"E. et R. Altenloh : joailliers et orfèvres du Roi et de la Reine",,S79356_03.tif,,
116661,,"A gold and rock crystal Snuffbox, with enamel butterflies, Dresden, ca.1770",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom coquilles N°216",,S79356_03.tif,,
116661,,"Ontwerptekening voor zegelstempel A 6",,S79356_03.tif,,
116661,,"Ontwerptekening voor amandelschaal Veka Cf 30",,S79356_03.tif,,
116661,,"Ontwerptekening voor voet voor kristallen schaal",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel voor wijnset Elise",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Dauphin",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Point de Milan J 502",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Manhattan",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op sokkel Palace Xcg 25/1 - Xcg 25",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand Louis XIV",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk met spiegel Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk met schotel Anémone",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Ecailles",,S79356_03.tif,,
116661,,"Clusterring met portretdoosje",,S79356_03.tif,,
116661,,"Ontwerptekening voor strooibus Cérébos - Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker en servetring 239 - G 71 - G 72 - Ra 96",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Laurier",,S79356_03.tif,,
116661,,"Ontwerptekening voor bonbondoos Samson",,S79356_03.tif,,
116661,,"Ontwerptekening voor asbakken 1931",,S79356_03.tif,,
116661,,"Ontwerptekening voor poederdoos of tabaksdoos Gemme",,S79356_03.tif,,
116661,,"[Bedrijfspublicatie Delheid]",,S79356_03.tif,,
116661,,"Catalogue d'Orfèvrerie Argentée : Miele &amp; Co : Paris",,S79356_03.tif,,
116661,,"Ontwerptekening voor sauskom Opale",,S79356_03.tif,,
116661,,"Ontwerptekening voor sportbekers op voet Heysel",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Margaret",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaar Margaret",,S79356_03.tif,,
116661,,"Ontwerptekening voor manicureset en schoenlepel Baudouin",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Louis XV rocailles",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker Ab 300",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Dauphin",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Boréale J 501",,S79356_03.tif,,
116661,,"Ontwerptekening voor Louise Marie",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louise Marie",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Tulipe",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Hubert",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Nelson",,S79356_03.tif,,
116661,,"Orfèvrerie et ouvrages en metal du Moyen-Age : mésurés et dessinés d'après les anciens modèles",,S79356_03.tif,,
116661,,"Manufacture de couverts &amp; d'orfèvrerie argent [Henri De Bist]",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Opale 3263",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor servetring Macramé",,S79356_03.tif,,
116661,,"Ontwerptekening voor zeef",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg …",,S79356_03.tif,,
116661,,"Ontwerptekening voor sardienendoos",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Sb 2979",,S79356_03.tif,,
116661,,"Ontwerptekening voor omlijstingen Perles C 9 en C 9/1",,S79356_03.tif,,
116661,,"Ontwerptekening voor poederdoos of bonbondoos Chippendale simple",,S79356_03.tif,,
116661,,"Ontwerptekening voor schalen Point de Venise",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk, plan Expo",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk op spiegel Napoli",,S79356_03.tif,,
116661,,"A. Vanden Torren : Bruxelles",,S79356_03.tif,,
116661,,"L'oeuvre de J.-F. Forty : époque Louis XVI",,S79356_03.tif,,
116661,,"Recueil de dessins pour meubles et pour ornements : exécutés en partie le surplus projetté : MDCCLII",,S79356_03.tif,,
116661,,"Scheikundig handboek voor essaijeurs, goud- en zilversmeden",,S79356_03.tif,,
116661,,"Le joaillier Léon Devos",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Florentino",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Opale",,S79356_03.tif,,
116661,,"Ontwerptekening voor wisselbeker Waterloo - Challenge Henri Leysen",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers",,S79356_03.tif,,
116661,,"Ontwerptekening voor broodmand Mylord",,S79356_03.tif,,
116661,,"Ontwerptekening voor servetring Ra 77",,S79356_03.tif,,
116661,,"Ontwerptekening voor voetmonturen voor kristallen schalen Ch 38-942 - Ch 38-941 - Ch 38-940 - Ch 36-945 - Ch 39-944",,S79356_03.tif,,
116661,,"Ontwerptekening voor zoutvaten (bout de table)",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Bol Cg 158",,S79356_03.tif,,
116661,,"Ontwerptekening voor tabaksdoos",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker Louis XIV Sb 2876",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Aviation filets rubans",,S79356_03.tif,,
116661,,"Ontwerptekening voor bak voor theezeef Perles Pj 12",,S79356_03.tif,,
116661,,"Ontwerptekening voor zetel Gioconda",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Opale 3263",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louis XIV godrons Sb 3335/2",,S79356_03.tif,,
116661,,"Ontwerptekening voor fond de carafe Craponne",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Boréale J 499 - J 500",,S79356_03.tif,,
116661,,"Ontwerptekening voor fruitschaal  240",,S79356_03.tif,,
116661,,"Ontwerptekening voor rookgerei Fils torsés",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Donald",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Louis XV",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand Expo",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Ondine",,S79356_03.tif,,
116661,,"Ordonnance provisionelle du roy nostre sire, sur le faict &amp; tollerance du pris &amp; cours des monnoyes d'or &amp; d'argent avants cours par tous les pays-bas de sa majesté",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet met tafelspiegel Point de Milan",,S79356_03.tif,,
116661,,"Ontwerptekening voor flacons C 1660 - 1666",,S79356_03.tif,,
116661,,"Ontwerptekening voor asbak Schell",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Fil torse",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Corbeille",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Josette",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Calice 32 Cg 152",,S79356_03.tif,,
116661,,"Ontwerptekening voor koekjesdoos Filets rubans",,S79356_03.tif,,
116661,,"Ontwerptekening voor theebussen Louis XIV Sb 1696",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom met onderschotel",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Céléri",,S79356_03.tif,,
116661,,"Ontwerptekening voor zoutvat Louis XVI Sb 1422",,S79356_03.tif,,
116661,,"Ontwerptekening voor dessertbord Colibri",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Boréale",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Diabolo",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Louis XIV",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op sokkel Frédéric",,S79356_03.tif,,
116661,,"Ontwerptekening voor theepot en suikerpot Astrid",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad  Empire",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Expo",,S79356_03.tif,,
116661,,"Orfèvrerie d'Art Miele &amp; Co : Bruxelles : 1908",,S79356_03.tif,,
116661,,"Prent met dedicatie uit de Aulæ Bavariæ Magnificentia",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers op voet Sport",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Double fils torsés",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Fils torsés",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Bol 32 Cg 155",,S79356_03.tif,,
116661,,"Ontwerptekening voor flacon Cb 13",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louis XIV godrons",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigaren- en sigarettendozen Dauphin",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel voor rookgerei Sélection",,S79356_03.tif,,
116661,,"Ontwerptekening voor omlijstingen  C 50",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal met tafelspiegelrand J 252",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Dominique Pa 146",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan Pantagruel",,S79356_03.tif,,
116661,,"Ontwerptekening voor vaas op voet Match",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Galère",,S79356_03.tif,,
116661,,"Ontwerptekening voor coupe op voet",,S79356_03.tif,,
116661,,"Partridge cup, Nuremberg, Germany, 1598–1602",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Fils serpent",,S79356_03.tif,,
116661,,"Ontwerptekening voor onderbord voor porselein 243",,S79356_03.tif,,
116661,,"Ontwerptekening voor koekjesdoos Point de Milan",,S79356_03.tif,,
116661,,"Ontwerptekening voor schalen op tafelspiegels Cible J 286 - J 166 - J 162",,S79356_03.tif,,
116661,,"Ontwerptekening voor zeep-, poeder en schminkdozen Kikou",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Dahlias Cg 202",,S79356_03.tif,,
116661,,"Ontwerptekening voor groentekom Jade Ce 12",,S79356_03.tif,,
116661,,"Ontwerptekening voor voet voor kristallen vaas Ch 18 - Ch 19",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Louis XVI",,S79356_03.tif,,
116661,,"Ontwerptekening voor koekjesdoos Gioconda",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Contour perlé",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Feuilles d'eau Ag 201",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Gioconda",,S79356_03.tif,,
116661,,"Ontwerptekening voor zalfdoos Marie-José Ga 88",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigaren- en sigarettendozen Dauphin",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Alexandra",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louis XV",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Laurier Pa 150",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk du Barry",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet met tafelspiegel Messaline",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Armada",,S79356_03.tif,,
116661,,"Clusterring met portretdoosje",,S79356_03.tif,,
116661,,"Baccarat slijpsels",,S79356_03.tif,,
116661,,"A jewelled gold and chrysoprase snuffbox, Berlin, ca. 1765",,S79356_03.tif,,
116661,,"Ontwerptekening voor ijsbeker Mcs",,S79356_03.tif,,
116661,,"Ontwerptekening voor servetringen",,S79356_03.tif,,
116661,,"Ontwerptekening voor asbak Sujets divers Cc 44",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 311",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker Godrons",,S79356_03.tif,,
116661,,"Ontwerptekening voor kom Filets rubans",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom octogonal uni",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker Laurier",,S79356_03.tif,,
116661,,"Ontwerptekening voor fond de carafe Molette Laurier Ac 163",,S79356_03.tif,,
116661,,"Ontwerptekening voor flacons cantine automobile",,S79356_03.tif,,
116661,,"Ontwerptekening voor vol-au-ventpot",,S79356_03.tif,,
116661,,"Ontwerptekening voor vloeiblok Gb 4",,S79356_03.tif,,
116661,,"Ontwerptekening voor visschotel Gil",,S79356_03.tif,,
116661,,"Ontwerptekening voor visschotel Elise",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Ondine",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Astrid",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk en sokkel Mimosa",,S79356_03.tif,,
116661,,"Ontwerptekening voor fruitmand Feuilles d'eau",,S79356_03.tif,,
116661,,"Miele & Co :  Bruxelles : Catalogue illustré 1893-1894",,S79356_03.tif,,
116661,,"Orfèvrerie et couverts : Tarif : Delheid Frères : fabricants orfèvres",,S79356_03.tif,,
116661,,"Zaalzicht MiM",,S79356_03.tif,,
116661,,"Beautiful Sky of Italy. A Micromosaic table, Rome. ca. 1845",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cygnes et filets torsés",,S79356_03.tif,,
116661,,"Ontwerptekening voor briefopener",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers op voet Jade",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Margaret 1161",,S79356_03.tif,,
116661,,"Ontwerptekening voor mand Tulipe",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers op voet Sport",,S79356_03.tif,,
116661,,"Ontwerptekening voor babykam Baudouin",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Sport Cg 208/2",,S79356_03.tif,,
116661,,"Ontwerptekening voor asbak Onyx et argent",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand Cannelures",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Dahlias Cg 220/1",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet",,S79356_03.tif,,
116661,,"Ontwerptekening voor theebus Sb 1693",,S79356_03.tif,,
116661,,"Ontwerptekening voor zegelstempel en penveger Empire",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand Agnes",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Empire",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan Louis XIV octogonal Sb 1711/3",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Perles",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louis XIV godrons",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk op spiegel Venezia",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk op spiegel Dam",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel voor wijnset Fils torsés",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigaren- en sigarettendoos",,S79356_03.tif,,
116661,,"Ontwerptekening voor rookgerei",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Diabolo",,S79356_03.tif,,
116661,,"Ontwerptekening voor likeurstandaard Mickey",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan en melkpot Astrid",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet  Xcq 20",,S79356_03.tif,,
116661,,"Ontwerptekening voor briefopener, pennedoos en inktpot  Gb 13 - Gb 11",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Gulfstream",,S79356_03.tif,,
116661,,"Ontwerptekening voor randversiering",,S79356_03.tif,,
116661,,"Orfèvrerie civile française du XVIe au début du XIXe siècle - VOLUME 1",,S79356_03.tif,,
116661,,"Oeuvres de sculptures en bronze, contenant girandoles, flambeaux, feux, pendules, bras, cartels, baromètres et lustres, inventées et dessinées par Jean François Forty : gravées par Colinet et Foi",,S79356_03.tif,,
116661,,"Orfèvrerie et ouvrages en metal du Moyen-Age : mésurés et dessinés d'après les anciens modèles",,S79356_03.tif,,
116661,,"Orfèvrerie d'art Miele &amp; Co : Paris, Lyon, Marseille, Bordeaux",,S79356_03.tif,,
116661,,"[Bedrijfspublicatie Ferdinand Melckert] : Avec mes Voeux sincères de bonheur et de prospérité pour 1927.",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaar Annibal",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 461/1-2",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom met onderschotel Elise",,S79356_03.tif,,
116661,,"Ontwerptekening voor fond de carafe Elise",,S79356_03.tif,,
116661,,"Ontwerptekening voor bonbon- en koekjesschaal Louis XV",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Calice Cg 153",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Dahlias Cg 193",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 136/2",,S79356_03.tif,,
116661,,"Ontwerptekening voor bonbondozen Sb 2604-2605-2606",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Empire 846",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Bg 1",,S79356_03.tif,,
116661,,"Ontwerptekening voor zegelstempel Acacia",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Empire Sb 1278",,S79356_03.tif,,
116661,,"Ontwerptekening voor stop Louis XV",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet op tafelspiegel Consul",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Louis XIV moulure",,S79356_03.tif,,
116661,,"Ontwerptekening voor hapjesschaal Louis XIV coquille 216",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op sokkel Unie",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 275",,S79356_03.tif,,
116661,,"Ontwerptekening voor groentekom Aline",,S79356_03.tif,,
116661,,"Ornamentprent voor culs-de-lampe",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegel Louis XIV",,S79356_03.tif,,
116661,,"Echt silberne Bestecke gesetzlich geschützt : Fabrikmarke V.S.F",,S79356_03.tif,,
116661,,"Orfèvrerie, bijouterie, or &amp; argent",,S79356_03.tif,,
116661,,"Grands Etablissements Modernes GEM : anciennement Georges Petgès",,S79356_03.tif,,
116661,,"De diamantbewerker: Nummer 1930 (onvolledig)",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Annibal II",,S79356_03.tif,,
116661,,"Ontwerptekening voor boterschaal Contour Bb 148",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 461/1 en 461/2",,S79356_03.tif,,
116661,,"Ontwerptekening voor ijswaterkruik Odilon",,S79356_03.tif,,
116661,,"Ontwerptekening voor koekjesdoos Forme Dauphin",,S79356_03.tif,,
116661,,"Ontwerptekening voor schalen en boterschalen Filets Hollandais",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal Margaret",,S79356_03.tif,,
116661,,"Ontwerptekening voor pepermolen Jade",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Clous",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers op voet Sport Cg 377 - Cg 378",,S79356_03.tif,,
116661,,"Ontwerptekening voor olie- en azijnstel op schotel",,S79356_03.tif,,
116661,,"Ontwerptekening voor vloeiblok en sigarettendoos",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel voor kristallen fruitschaal",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Dahlias Cg 202 mod.",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg 203",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand J 111",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Louis XIV godrons",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Ab 317",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Sb 3322",,S79356_03.tif,,
116661,,"Ontwerptekening voor stop voor karaf",,S79356_03.tif,,
116661,,"Ontwerptekening voor strooibus Sa 4",,S79356_03.tif,,
116661,,"Ontwerptekening voor kruimelblik Louis XV Pc 8/1",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Bd 10",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Roméo",,S79356_03.tif,,
116661,,"Ontwerptekening voor reflector",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad Vizir",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Octogonal",,S79356_03.tif,,
116661,,"Ontwerptekening voor shaker en beker Vizir",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Calice Cg 150",,S79356_03.tif,,
116661,,"Ontwerptekening voor wapenschilden Belgische provincies",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Huit pans",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Louis XV Sb 443- Sb 444",,S79356_03.tif,,
116661,,"Ontwerptekening voor punchbeker Louis XV",,S79356_03.tif,,
116661,,"Ontwerptekening voor dienblad  Directoire",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk, detail Mimosa",,S79356_03.tif,,
116661,,"Ontwerptekening voor kandelaber Expo",,S79356_03.tif,,
116661,,"Recueil de dessins d'orfèvrerie du Premier Empire par Biennais : orfèvre de Napoléon Ier et de la Couronne",,S79356_03.tif,,
116661,,"Orfèvrerie Miele &amp; Co : Liège : Catalogue 1897-98",,S79356_03.tif,,
116661,,"Grands Etablissements Modernes GEM : anciennement Georges Petgès",,S79356_03.tif,,
116661,,"De diamantbewerker: nummers 1919 (onvolledig)",,S79356_03.tif,,
116661,,"Basket of fruits and flowers A micromosaic plaque, Rome, circa 1840-50",,S79356_03.tif,,
116661,,"Ontwerptekening voor champagneklopper Pl 96",,S79356_03.tif,,
116661,,"Ontwerptekening voor bureelset Bob",,S79356_03.tif,,
116661,,"Ontwerptekening voor bekers op voet Sport Cg 394 - Cg 395 - Cg 396",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Jade",,S79356_03.tif,,
116661,,"Ontwerptekening voor sigarettendoos Jean-Marie",,S79356_03.tif,,
116661,,"Ontwerptekening voor flessenmand Cygne",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan",,S79356_03.tif,,
116661,,"Ontwerptekening voor boterschaal met onderschotel Roland (assorti au)",,S79356_03.tif,,
116661,,"Ontwerptekening voor bonbondoos met onderschotel Empire feuille d'eau",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Visir Fa 29",,S79356_03.tif,,
116661,,"Ontwerptekening voor theepot Palace",,S79356_03.tif,,
116661,,"Ontwerptekening voor melkpot Colibri",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Calice 32 S/Cg 143",,S79356_03.tif,,
116661,,"Ontwerptekening voor ontbijttas met onderschotel Louis XIV coquilles",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom",,S79356_03.tif,,
116661,,"Ontwerptekening voor vingerkom Bg 7",,S79356_03.tif,,
116661,,"Ontwerptekening voor waterkan Huit pans Godrons Pd 6",,S79356_03.tif,,
116661,,"Ontwerptekening voor champagnekoeler Louis XV Sc 1",,S79356_03.tif,,
116661,,"Ontwerptekening voor vol-au-ventpot D 14",,S79356_03.tif,,
116661,,"Ontwerptekening voor tabaksdoos",,S79356_03.tif,,
116661,,"Ontwerptekening voor melkpot Louis XIV coquilles Sf 78",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelspiegelrand J 808 modifié",,S79356_03.tif,,
116661,,"Ontwerptekening voor schaal op voet Bouture",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Primus",,S79356_03.tif,,
116661,,"Ontwerptekening voor hapjesschaal Jade",,S79356_03.tif,,
116661,,"Ontwerptekening voor theepot, melk- en suikerpot Claude",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan Claude",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op sokkel",,S79356_03.tif,,
116661,,"Ontwerptekening voor wijnset Côtes torses creuses",,S79356_03.tif,,
116661,,"Ontwerptekening voor beker op voet Cg",,S79356_03.tif,,
116661,,"Ontwerptekening voor koffiekan Louis XIV",,S79356_03.tif,,
116661,,"Ontwerptekening voor groentekom Grenade",,S79356_03.tif,,
116661,,"Ontwerptekening voor wapenschilden Belgische provincies",,S79356_03.tif,,
116661,,"Ontwerptekening voor schotel Triestino",,S79356_03.tif,,
116661,,"Ontwerptekening voor strooibussen Louis XIV godrons Sb 2296/1-4",,S79356_03.tif,,
116661,,"Ontwerptekening voor groentekom Louis XVI",,S79356_03.tif,,
116661,,"Ontwerptekening voor visschotel Vendée",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk Louis XV Sb 443- Sb 444",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk, detail Mimosa",,S79356_03.tif,,
116661,,"Ontwerptekening voor tafelmiddenstuk, detail Mimosa",,S79356_03.tif,,
116661,,"Orfèvrerie, argent L V",,S79356_03.tif,,
